,Fecha_Producción,ID_Bobina,Heat_No,Grado_Acero,Espesor_mm,Ancho_mm,Peso_kg,Posición_Muestra,Orientación,Tamaño_Probeta,Tipo_Entalla,Temp_Ensayo_C,Energía_J,Tipo_Fractura,%Shear,Operador,Máquina,Fecha_Calibración,Norma,C_%,Mn_%,Si_%,P_%,S_%
125,2024-01-05,20240105-03,HN3233,DP600,2.29,1000,20914.0,Final,L,10x10x55,V,0,104.1,Dúctil,37,Juan,MCH-02,2023-12-31,ISO 148-1,0.143,1.81,0.321,0.001,0.002
126,2024-01-05,20240105-04,HN5677,DP600,1.44,1500,22053.0,Inicio,L,10x10x55,U,0,103.6,Mixta,22,Juan,MCH-01,2023-12-15,ISO 148-1,0.14,1.943,0.266,0.018,0.002
127,2024-01-05,20240105-04,HN5677,DP600,1.44,1500,22053.0,Final,L,10x10x55,V,20,72.3,Dúctil,91,Carlos,MCH-02,2023-10-24,ISO 148-1,0.14,1.943,0.266,0.018,0.002
128,2024-01-05,20240105-05,HN2502,S235JR,2.95,1500,23166.0,Inicio,T,10x10x55,V,20,125.2,Dúctil,47,Carlos,MCH-01,2023-11-22,ISO 148-1,0.143,0.548,0.19,0.039,0.038
129,2024-01-05,20240105-05,HN2502,S235JR,2.95,1500,23166.0,Final,L,10x10x55,U,20,140.7,Dúctil,67,Carlos,MCH-02,2023-07-22,ASTM E23,0.143,0.548,0.19,0.039,0.038
130,2024-01-05,20240105-06,HN6994,S235JR,0.68,1000,22011.0,Inicio,T,10x10x55,V,20,131.9,Mixta,4,Carlos,MCH-03,2023-08-22,ASTM E23,0.123,0.426,0.075,0.012,0.01
131,2024-01-05,20240105-06,HN6994,S235JR,0.68,1000,22011.0,Final,T,10x10x55,V,-20,145.8,Frágil,100,Juan,MCH-03,2023-05-10,ASTM E23,0.123,0.426,0.075,0.012,0.01
132,2024-01-05,20240105-07,HN7071,DC01,4.73,1250,18079.0,Inicio,L,10x10x55,V,-20,62.5,Dúctil,22,María,MCH-03,2023-03-29,ISO 148-1,0.041,0.584,0.028,0.021,0.002
133,2024-01-05,20240105-07,HN7071,DC01,4.73,1250,18079.0,Final,L,10x10x55,U,-40,64.4,Mixta,5,María,MCH-03,2023-09-15,ISO 148-1,0.041,0.584,0.028,0.021,0.002
134,2024-01-05,20240105-08,HN6490,DC06_IF,3.63,1000,21117.0,Inicio,T,10x10x55,V,-40,53.3,Mixta,78,Juan,MCH-01,2023-11-19,ISO 148-1,0.003,0.282,0.004,0.021,0.012
135,2024-01-05,20240105-08,HN6490,DC06_IF,3.63,1000,21117.0,Final,T,10x10x55,U,20,33.7,Dúctil,5,Juan,MCH-02,2023-05-15,ISO 148-1,0.003,0.282,0.004,0.021,0.012
136,2024-01-05,20240105-09,HN7897,S355MC,5.13,1250,19697.0,Inicio,T,10x10x55,U,-40,74.2,Mixta,59,Ana,MCH-03,2023-09-24,ISO 148-1,0.12,1.456,0.221,0.025,0.015
137,2024-01-05,20240105-09,HN7897,S355MC,5.13,1250,19697.0,Final,T,10x10x55,V,-20,104.3,Mixta,81,Juan,MCH-01,2023-12-12,ISO 148-1,0.12,1.456,0.221,0.025,0.015
138,2024-01-05,20240105-10,HN3722,S355MC,5.71,1000,18260.0,Inicio,L,10x10x55,U,-40,91.2,Frágil,44,Carlos,MCH-01,2023-12-29,ISO 148-1,0.079,0.966,0.251,0.002,0.013
139,2024-01-05,20240105-10,HN3722,S355MC,5.71,1000,18260.0,Final,L,10x10x55,U,20,100.3,Mixta,84,Juan,MCH-02,2023-09-17,ISO 148-1,0.079,0.966,0.251,0.002,0.013
140,2024-01-05,20240105-11,HN4006,S355MC,5.45,1000,19176.0,Inicio,L,10x10x55,V,20,115.9,Frágil,21,Carlos,MCH-01,2023-10-31,ASTM E23,0.097,1.064,0.133,0.009,0.02
141,2024-01-05,20240105-11,HN4006,S355MC,5.45,1000,19176.0,Final,T,10x10x55,V,-20,104.1,Frágil,11,María,MCH-02,2023-08-16,ISO 148-1,0.097,1.064,0.133,0.009,0.02
142,2024-01-05,20240105-12,HN3114,DC01,5.67,1250,20096.0,Inicio,T,10x10x55,V,20,65.4,Frágil,94,Ana,MCH-01,2023-12-24,ISO 148-1,0.104,0.4,0.011,0.003,0.02
143,2024-01-05,20240105-12,HN3114,DC01,5.67,1250,20096.0,Final,T,10x10x55,V,-40,46.7,Dúctil,23,Carlos,MCH-01,2023-03-25,ASTM E23,0.104,0.4,0.011,0.003,0.02
144,2024-01-05,20240105-13,HN9172,S355MC,1.88,1250,24821.0,Inicio,T,10x10x55,V,0,129.1,Dúctil,6,Ana,MCH-01,2023-11-25,ISO 148-1,0.113,1.364,0.14,0.021,0.022
145,2024-01-05,20240105-13,HN9172,S355MC,1.88,1250,24821.0,Final,T,10x10x55,U,-20,92.3,Frágil,87,María,MCH-03,2023-04-07,ISO 148-1,0.113,1.364,0.14,0.021,0.022
146,2024-01-05,20240105-14,HN2896,S355MC,2.54,1250,18854.0,Inicio,T,10x10x55,V,-20,126.1,Mixta,36,Carlos,MCH-01,2023-09-10,ISO 148-1,0.115,1.132,0.258,0.011,0.008
147,2024-01-05,20240105-14,HN2896,S355MC,2.54,1250,18854.0,Final,T,10x10x55,U,0,113.4,Dúctil,72,María,MCH-01,2023-11-22,ISO 148-1,0.115,1.132,0.258,0.011,0.008
148,2024-01-05,20240105-15,HN8378,S355MC,5.94,1000,23286.0,Inicio,L,10x10x55,V,-20,136.4,Dúctil,24,María,MCH-01,2023-06-09,ASTM E23,0.066,1.216,0.204,0.026,0.008
149,2024-01-05,20240105-15,HN8378,S355MC,5.94,1000,23286.0,Final,L,10x10x55,V,-20,115.3,Dúctil,50,Juan,MCH-01,2023-07-07,ISO 148-1,0.066,1.216,0.204,0.026,0.008
150,2024-01-05,20240105-16,HN6200,DC01,5.56,1500,20613.0,Inicio,L,10x10x55,U,0,83.1,Dúctil,58,Juan,MCH-02,2023-09-06,ASTM E23,0.081,0.477,0.014,0.022,0.014
151,2024-01-05,20240105-16,HN6200,DC01,5.56,1500,20613.0,Final,L,10x10x55,U,-40,61.0,Dúctil,94,María,MCH-02,2023-11-07,ISO 148-1,0.081,0.477,0.014,0.022,0.014
152,2024-01-05,20240105-17,HN2663,DP600,2.04,1250,18332.0,Inicio,T,10x10x55,U,-20,86.5,Mixta,33,Juan,MCH-01,2023-04-24,ASTM E23,0.119,1.866,0.257,0.003,0.01
153,2024-01-05,20240105-17,HN2663,DP600,2.04,1250,18332.0,Final,T,10x10x55,V,-20,99.2,Mixta,23,Ana,MCH-01,2023-03-16,ISO 148-1,0.119,1.866,0.257,0.003,0.01
154,2024-01-05,20240105-18,HN8231,DP600,1.57,1250,23430.0,Inicio,T,10x10x55,V,20,77.1,Mixta,53,Ana,MCH-02,2023-11-24,ASTM E23,0.143,1.966,0.42,0.002,0.013
155,2024-01-05,20240105-18,HN8231,DP600,1.57,1250,23430.0,Final,T,10x10x55,U,0,76.4,Frágil,57,Juan,MCH-01,2023-12-27,ISO 148-1,0.143,1.966,0.42,0.002,0.013
156,2024-01-05,20240105-19,HN9595,DC06_IF,3.87,1250,24474.0,Inicio,L,10x10x55,V,20,56.4,Mixta,3,María,MCH-03,2023-07-25,ASTM E23,0.005,0.282,0.004,0.008,0.007
157,2024-01-05,20240105-19,HN9595,DC06_IF,3.87,1250,24474.0,Final,L,10x10x55,V,-20,51.1,Frágil,78,Juan,MCH-02,2023-07-17,ISO 148-1,0.005,0.282,0.004,0.008,0.007
158,2024-01-05,20240105-20,HN5611,DC06_IF,2.35,1500,24708.0,Inicio,L,10x10x55,U,-20,51.4,Dúctil,10,Ana,MCH-01,2023-03-27,ASTM E23,0.001,0.151,0.012,0.0,0.013
159,2024-01-05,20240105-20,HN5611,DC06_IF,2.35,1500,24708.0,Final,L,10x10x55,V,20,34.4,Frágil,64,Ana,MCH-01,2023-05-26,ASTM E23,0.001,0.151,0.012,0.0,0.013
160,2024-01-06,20240106-01,HN8646,S355MC,0.56,1000,24816.0,Inicio,T,10x10x55,V,20,128.9,Dúctil,6,Ana,MCH-03,2023-09-10,ISO 148-1,0.082,1.015,0.178,0.003,0.015
161,2024-01-06,20240106-01,HN8646,S355MC,0.56,1000,24816.0,Final,L,10x10x55,V,20,110.1,Mixta,36,Ana,MCH-03,2023-07-23,ASTM E23,0.082,1.015,0.178,0.003,0.015
162,2024-01-06,20240106-02,HN4402,DC01,2.67,1500,18990.0,Inicio,T,10x10x55,V,-40,65.8,Dúctil,85,María,MCH-03,2023-08-08,ASTM E23,0.055,0.399,0.016,0.001,0.007
163,2024-01-06,20240106-02,HN4402,DC01,2.67,1500,18990.0,Final,L,10x10x55,U,0,86.7,Mixta,17,Ana,MCH-01,2023-08-12,ASTM E23,0.055,0.399,0.016,0.001,0.007
164,2024-01-06,20240106-03,HN3481,S235JR,2.6,1500,20525.0,Inicio,T,10x10x55,U,20,142.7,Frágil,45,Ana,MCH-03,2023-08-19,ASTM E23,0.121,0.478,0.067,0.032,0.038
165,2024-01-06,20240106-03,HN3481,S235JR,2.6,1500,20525.0,Final,L,10x10x55,U,-20,136.4,Mixta,69,Ana,MCH-03,2023-11-24,ASTM E23,0.121,0.478,0.067,0.032,0.038
166,2024-01-06,20240106-04,HN2408,DP600,0.86,1000,21208.0,Inicio,T,10x10x55,U,0,105.9,Mixta,95,María,MCH-03,2023-03-15,ASTM E23,0.101,1.653,0.487,0.0,0.007
167,2024-01-06,20240106-04,HN2408,DP600,0.86,1000,21208.0,Final,L,10x10x55,V,-20,97.3,Dúctil,95,Juan,MCH-03,2023-08-20,ISO 148-1,0.101,1.653,0.487,0.0,0.007
168,2024-01-06,20240106-05,HN4305,S235JR,0.43,1500,18966.0,Inicio,T,10x10x55,V,0,161.0,Frágil,38,María,MCH-01,2023-05-16,ISO 148-1,0.14,0.719,0.049,0.025,0.032
169,2024-01-06,20240106-05,HN4305,S235JR,0.43,1500,18966.0,Final,L,10x10x55,U,20,139.5,Frágil,54,María,MCH-01,2023-05-14,ISO 148-1,0.14,0.719,0.049,0.025,0.032
170,2024-01-06,20240106-06,HN5941,DP600,2.28,1250,18976.0,Inicio,T,10x10x55,V,0,86.6,Frágil,11,Juan,MCH-01,2023-06-22,ISO 148-1,0.147,1.645,0.447,0.011,0.014
171,2024-01-06,20240106-06,HN5941,DP600,2.28,1250,18976.0,Final,L,10x10x55,U,-40,79.1,Mixta,84,Juan,MCH-03,2023-12-02,ASTM E23,0.147,1.645,0.447,0.011,0.014
172,2024-01-06,20240106-07,HN6225,DP600,2.95,1000,18879.0,Inicio,T,10x10x55,U,20,86.9,Frágil,42,Juan,MCH-01,2023-08-26,ASTM E23,0.076,1.973,0.123,0.005,0.008
173,2024-01-06,20240106-07,HN6225,DP600,2.95,1000,18879.0,Final,L,10x10x55,U,-20,89.3,Frágil,67,Juan,MCH-01,2023-12-27,ASTM E23,0.076,1.973,0.123,0.005,0.008
174,2024-01-06,20240106-08,HN2352,DP600,0.43,1000,23231.0,Inicio,L,10x10x55,U,20,86.5,Mixta,63,Ana,MCH-03,2023-08-16,ASTM E23,0.105,1.967,0.453,0.018,0.01
175,2024-01-06,20240106-08,HN2352,DP600,0.43,1000,23231.0,Final,L,10x10x55,U,20,71.6,Frágil,1,María,MCH-03,2023-09-19,ASTM E23,0.105,1.967,0.453,0.018,0.01
176,2024-01-06,20240106-09,HN1436,DC06_IF,1.52,1500,20106.0,Inicio,T,10x10x55,U,20,58.1,Mixta,97,María,MCH-02,2023-08-23,ASTM E23,0.003,0.291,0.0,0.013,0.005
177,2024-01-06,20240106-09,HN1436,DC06_IF,1.52,1500,20106.0,Final,T,10x10x55,V,0,64.2,Frágil,75,María,MCH-02,2023-07-03,ISO 148-1,0.003,0.291,0.0,0.013,0.005
178,2024-01-06,20240106-10,HN3084,DC01,4.52,1500,21724.0,Inicio,T,10x10x55,U,0,75.2,Frágil,76,Carlos,MCH-02,2023-05-30,ISO 148-1,0.067,0.278,0.023,0.018,0.02
179,2024-01-06,20240106-10,HN3084,DC01,4.52,1500,21724.0,Final,T,10x10x55,U,-40,77.4,Mixta,9,Ana,MCH-01,2023-12-24,ASTM E23,0.067,0.278,0.023,0.018,0.02
180,2024-01-06,20240106-11,HN9409,DC01,3.88,1500,24617.0,Inicio,T,10x10x55,U,20,77.3,Mixta,50,Ana,MCH-01,2023-08-28,ASTM E23,0.038,0.503,0.021,0.015,0.017
181,2024-01-06,20240106-11,HN9409,DC01,3.88,1500,24617.0,Final,L,10x10x55,V,-20,49.5,Frágil,53,María,MCH-02,2023-05-27,ASTM E23,0.038,0.503,0.021,0.015,0.017
182,2024-01-06,20240106-12,HN3342,DC01,0.66,1250,18440.0,Inicio,T,10x10x55,U,20,82.1,Mixta,94,Juan,MCH-03,2023-12-07,ISO 148-1,0.096,0.365,0.019,0.008,0.003
183,2024-01-06,20240106-12,HN3342,DC01,0.66,1250,18440.0,Final,L,10x10x55,U,0,95.9,Mixta,16,Carlos,MCH-01,2023-03-21,ASTM E23,0.096,0.365,0.019,0.008,0.003
184,2024-01-06,20240106-13,HN7508,S355MC,0.94,1250,19000.0,Inicio,T,10x10x55,U,0,125.3,Dúctil,26,Juan,MCH-03,2023-11-26,ISO 148-1,0.105,1.252,0.238,0.004,0.006
185,2024-01-06,20240106-13,HN7508,S355MC,0.94,1250,19000.0,Final,L,10x10x55,V,-20,111.2,Frágil,12,María,MCH-02,2023-12-29,ASTM E23,0.105,1.252,0.238,0.004,0.006
186,2024-01-06,20240106-14,HN2622,S355MC,2.07,1000,23467.0,Inicio,L,10x10x55,V,-40,91.9,Mixta,75,Carlos,MCH-02,2023-03-18,ASTM E23,0.068,1.433,0.137,0.025,0.004
187,2024-01-06,20240106-14,HN2622,S355MC,2.07,1000,23467.0,Final,L,10x10x55,V,-20,105.6,Mixta,53,Juan,MCH-02,2023-04-03,ASTM E23,0.068,1.433,0.137,0.025,0.004
188,2024-01-06,20240106-15,HN6127,DC01,1.94,1500,19854.0,Inicio,T,10x10x55,V,-20,68.8,Mixta,92,Juan,MCH-03,2023-04-14,ASTM E23,0.042,0.293,0.009,0.003,0.012
189,2024-01-06,20240106-15,HN6127,DC01,1.94,1500,19854.0,Final,L,10x10x55,V,-20,61.4,Frágil,85,Juan,MCH-01,2023-10-17,ASTM E23,0.042,0.293,0.009,0.003,0.012
190,2024-01-06,20240106-16,HN5989,DC06_IF,1.14,1500,24963.0,Inicio,T,10x10x55,V,20,64.0,Frágil,36,Ana,MCH-02,2023-09-23,ISO 148-1,0.002,0.161,0.004,0.021,0.018
191,2024-01-06,20240106-16,HN5989,DC06_IF,1.14,1500,24963.0,Final,T,10x10x55,U,-20,60.4,Mixta,40,Ana,MCH-03,2023-11-17,ASTM E23,0.002,0.161,0.004,0.021,0.018
192,2024-01-06,20240106-17,HN4758,S235JR,1.22,1000,24756.0,Inicio,T,10x10x55,V,0,151.8,Mixta,42,Juan,MCH-01,2023-08-30,ISO 148-1,0.177,0.471,0.151,0.006,0.02
193,2024-01-06,20240106-17,HN4758,S235JR,1.22,1000,24756.0,Final,L,10x10x55,U,-20,142.8,Frágil,74,Juan,MCH-02,2023-04-10,ASTM E23,0.177,0.471,0.151,0.006,0.02
194,2024-01-06,20240106-18,HN6305,DC01,0.75,1250,24914.0,Inicio,L,10x10x55,V,0,62.6,Frágil,98,Carlos,MCH-02,2023-09-21,ASTM E23,0.022,0.25,0.021,0.02,0.01
195,2024-01-06,20240106-18,HN6305,DC01,0.75,1250,24914.0,Final,T,10x10x55,V,20,70.9,Dúctil,56,Juan,MCH-02,2023-10-05,ISO 148-1,0.022,0.25,0.021,0.02,0.01
196,2024-01-06,20240106-19,HN8130,DC06_IF,4.88,1250,21135.0,Inicio,T,10x10x55,V,0,53.9,Dúctil,2,Ana,MCH-01,2023-08-17,ISO 148-1,0.001,0.183,0.017,0.011,0.014
197,2024-01-06,20240106-19,HN8130,DC06_IF,4.88,1250,21135.0,Final,L,10x10x55,V,0,76.9,Dúctil,31,Ana,MCH-01,2023-05-26,ISO 148-1,0.001,0.183,0.017,0.011,0.014
198,2024-01-06,20240106-20,HN2410,DC06_IF,2.31,1000,23983.0,Inicio,T,10x10x55,U,-20,43.0,Dúctil,75,María,MCH-03,2023-07-22,ISO 148-1,0.005,0.201,0.012,0.01,0.002
199,2024-01-06,20240106-20,HN2410,DC06_IF,2.31,1000,23983.0,Final,L,10x10x55,V,20,46.0,Mixta,29,María,MCH-01,2023-08-17,ASTM E23,0.005,0.201,0.012,0.01,0.002
200,2024-01-07,20240107-01,HN6496,DC06_IF,5.62,1500,24143.0,Inicio,T,10x10x55,U,-20,47.7,Frágil,2,Ana,MCH-02,2023-07-06,ISO 148-1,0.0,0.176,0.018,0.019,0.02
201,2024-01-07,20240107-01,HN6496,DC06_IF,5.62,1500,24143.0,Final,L,10x10x55,U,-40,55.4,Mixta,10,Ana,MCH-02,2023-04-02,ISO 148-1,0.0,0.176,0.018,0.019,0.02
202,2024-01-07,20240107-02,HN5904,S235JR,4.23,1250,22658.0,Inicio,T,10x10x55,U,-20,126.7,Mixta,20,Ana,MCH-01,2024-01-01,ASTM E23,0.129,0.549,0.056,0.034,0.025
203,2024-01-07,20240107-02,HN5904,S235JR,4.23,1250,22658.0,Final,L,10x10x55,V,-20,165.2,Mixta,87,Carlos,MCH-02,2023-05-09,ISO 148-1,0.129,0.549,0.056,0.034,0.025
204,2024-01-07,20240107-03,HN1460,DC01,0.74,1250,24215.0,Inicio,L,10x10x55,U,-40,59.6,Frágil,38,Carlos,MCH-02,2023-07-03,ASTM E23,0.014,0.337,0.019,0.01,0.013
205,2024-01-07,20240107-03,HN1460,DC01,0.74,1250,24215.0,Final,T,10x10x55,V,-40,52.9,Frágil,12,María,MCH-02,2023-03-21,ASTM E23,0.014,0.337,0.019,0.01,0.013
206,2024-01-07,20240107-04,HN4828,S355MC,1.19,1500,22347.0,Inicio,T,10x10x55,U,-40,90.4,Frágil,44,María,MCH-01,2023-09-21,ASTM E23,0.075,1.139,0.208,0.02,0.007
207,2024-01-07,20240107-04,HN4828,S355MC,1.19,1500,22347.0,Final,L,10x10x55,V,-40,108.6,Dúctil,38,Ana,MCH-01,2023-09-14,ISO 148-1,0.075,1.139,0.208,0.02,0.007
208,2024-01-07,20240107-05,HN9295,DP600,3.21,1500,23185.0,Inicio,L,10x10x55,U,-20,93.7,Frágil,38,Ana,MCH-01,2023-10-01,ASTM E23,0.1,1.798,0.399,0.011,0.01
209,2024-01-07,20240107-05,HN9295,DP600,3.21,1500,23185.0,Final,T,10x10x55,U,0,110.2,Mixta,7,Ana,MCH-03,2023-05-22,ASTM E23,0.1,1.798,0.399,0.011,0.01
210,2024-01-07,20240107-06,HN7007,S235JR,0.8,1250,23594.0,Inicio,L,10x10x55,V,-40,118.8,Frágil,98,María,MCH-02,2023-06-12,ISO 148-1,0.131,0.461,0.16,0.038,0.001
211,2024-01-07,20240107-06,HN7007,S235JR,0.8,1250,23594.0,Final,L,10x10x55,U,0,150.8,Mixta,15,Ana,MCH-03,2023-03-15,ISO 148-1,0.131,0.461,0.16,0.038,0.001
212,2024-01-07,20240107-07,HN6357,S355MC,0.96,1000,21790.0,Inicio,L,10x10x55,V,-20,114.8,Mixta,39,María,MCH-01,2023-05-17,ISO 148-1,0.052,1.07,0.289,0.024,0.01
213,2024-01-07,20240107-07,HN6357,S355MC,0.96,1000,21790.0,Final,L,10x10x55,V,-20,131.9,Mixta,59,Juan,MCH-03,2023-08-20,ISO 148-1,0.052,1.07,0.289,0.024,0.01
214,2024-01-07,20240107-08,HN2162,S235JR,4.82,1000,18919.0,Inicio,L,10x10x55,V,-40,122.0,Mixta,84,Ana,MCH-01,2023-09-12,ISO 148-1,0.153,0.455,0.034,0.008,0.031
215,2024-01-07,20240107-08,HN2162,S235JR,4.82,1000,18919.0,Final,T,10x10x55,V,20,149.8,Dúctil,53,María,MCH-01,2023-10-25,ISO 148-1,0.153,0.455,0.034,0.008,0.031
216,2024-01-07,20240107-09,HN3813,S235JR,0.54,1250,23301.0,Inicio,T,10x10x55,V,0,150.2,Frágil,51,Juan,MCH-01,2023-04-21,ASTM E23,0.2,0.77,0.226,0.007,0.034
217,2024-01-07,20240107-09,HN3813,S235JR,0.54,1250,23301.0,Final,T,10x10x55,U,-40,143.1,Frágil,45,Carlos,MCH-01,2023-11-05,ISO 148-1,0.2,0.77,0.226,0.007,0.034
218,2024-01-07,20240107-10,HN7983,DC06_IF,1.87,1500,21566.0,Inicio,T,10x10x55,U,-40,24.1,Mixta,85,Ana,MCH-02,2023-04-14,ISO 148-1,0.002,0.299,0.005,0.008,0.017
219,2024-01-07,20240107-10,HN7983,DC06_IF,1.87,1500,21566.0,Final,L,10x10x55,U,20,66.7,Frágil,14,María,MCH-02,2023-04-14,ASTM E23,0.002,0.299,0.005,0.008,0.017
220,2024-01-07,20240107-11,HN2529,DC01,0.49,1250,20495.0,Inicio,T,10x10x55,U,0,80.5,Frágil,41,Juan,MCH-02,2023-10-11,ASTM E23,0.019,0.356,0.02,0.012,0.018
221,2024-01-07,20240107-11,HN2529,DC01,0.49,1250,20495.0,Final,L,10x10x55,U,20,84.3,Frágil,0,Carlos,MCH-01,2023-08-10,ISO 148-1,0.019,0.356,0.02,0.012,0.018
222,2024-01-07,20240107-12,HN2272,DP600,4.74,1250,22468.0,Inicio,T,10x10x55,U,20,96.2,Dúctil,2,María,MCH-02,2023-06-01,ISO 148-1,0.144,1.9,0.188,0.017,0.015
223,2024-01-07,20240107-12,HN2272,DP600,4.74,1250,22468.0,Final,T,10x10x55,V,-20,86.8,Dúctil,75,Carlos,MCH-01,2023-06-27,ISO 148-1,0.144,1.9,0.188,0.017,0.015
224,2024-01-07,20240107-13,HN7246,DC01,4.86,1250,24105.0,Inicio,T,10x10x55,V,20,70.7,Dúctil,31,María,MCH-01,2023-11-20,ASTM E23,0.099,0.564,0.029,0.01,0.021
225,2024-01-07,20240107-13,HN7246,DC01,4.86,1250,24105.0,Final,T,10x10x55,V,0,82.7,Frágil,63,Juan,MCH-01,2023-09-18,ISO 148-1,0.099,0.564,0.029,0.01,0.021
226,2024-01-07,20240107-14,HN7170,S355MC,1.1,1250,20277.0,Inicio,L,10x10x55,U,-40,110.6,Dúctil,9,Ana,MCH-03,2023-07-05,ASTM E23,0.119,1.426,0.25,0.0,0.022
227,2024-01-07,20240107-14,HN7170,S355MC,1.1,1250,20277.0,Final,L,10x10x55,V,-40,93.1,Mixta,10,María,MCH-03,2023-05-01,ASTM E23,0.119,1.426,0.25,0.0,0.022
228,2024-01-07,20240107-15,HN1685,DP600,0.93,1250,22775.0,Inicio,T,10x10x55,U,20,86.4,Frágil,54,Juan,MCH-01,2023-07-29,ASTM E23,0.113,1.824,0.305,0.018,0.011
229,2024-01-07,20240107-15,HN1685,DP600,0.93,1250,22775.0,Final,T,10x10x55,U,-20,105.2,Mixta,83,Juan,MCH-02,2023-06-24,ISO 148-1,0.113,1.824,0.305,0.018,0.011
230,2024-01-07,20240107-16,HN1543,S235JR,3.53,1500,24879.0,Inicio,T,10x10x55,V,0,158.6,Dúctil,80,Carlos,MCH-02,2023-07-20,ASTM E23,0.19,0.414,0.061,0.036,0.019
231,2024-01-07,20240107-16,HN1543,S235JR,3.53,1500,24879.0,Final,T,10x10x55,V,-40,118.5,Frágil,68,Carlos,MCH-01,2023-11-15,ISO 148-1,0.19,0.414,0.061,0.036,0.019
232,2024-01-07,20240107-17,HN8710,S355MC,2.35,1500,21056.0,Inicio,L,10x10x55,U,0,125.6,Mixta,62,María,MCH-02,2023-10-09,ASTM E23,0.097,1.288,0.273,0.012,0.012
233,2024-01-07,20240107-17,HN8710,S355MC,2.35,1500,21056.0,Final,L,10x10x55,U,-20,93.7,Frágil,99,Juan,MCH-02,2023-11-09,ISO 148-1,0.097,1.288,0.273,0.012,0.012
234,2024-01-07,20240107-18,HN5474,DP600,1.3,1250,24520.0,Inicio,T,10x10x55,U,0,97.5,Frágil,69,Carlos,MCH-02,2023-04-23,ISO 148-1,0.096,1.964,0.269,0.019,0.005
235,2024-01-07,20240107-18,HN5474,DP600,1.3,1250,24520.0,Final,L,10x10x55,U,0,88.4,Frágil,68,Juan,MCH-02,2023-08-02,ASTM E23,0.096,1.964,0.269,0.019,0.005
236,2024-01-07,20240107-19,HN8492,S355MC,1.16,1500,22402.0,Inicio,L,10x10x55,U,-20,98.7,Dúctil,54,Carlos,MCH-01,2023-10-05,ASTM E23,0.108,1.056,0.254,0.006,0.013
237,2024-01-07,20240107-19,HN8492,S355MC,1.16,1500,22402.0,Final,T,10x10x55,V,-40,94.2,Frágil,12,Ana,MCH-01,2023-05-10,ISO 148-1,0.108,1.056,0.254,0.006,0.013
238,2024-01-07,20240107-20,HN5244,DC06_IF,1.67,1000,21594.0,Inicio,T,10x10x55,V,-40,43.1,Mixta,55,Juan,MCH-01,2023-09-10,ASTM E23,0.001,0.259,0.001,0.019,0.008
239,2024-01-07,20240107-20,HN5244,DC06_IF,1.67,1000,21594.0,Final,T,10x10x55,U,20,49.2,Frágil,68,María,MCH-01,2023-09-18,ASTM E23,0.001,0.259,0.001,0.019,0.008
240,2024-01-08,20240108-01,HN6379,DC01,2.05,1500,18657.0,Inicio,T,10x10x55,V,-20,65.5,Mixta,46,Carlos,MCH-02,2023-05-24,ASTM E23,0.07,0.534,0.012,0.017,0.009
241,2024-01-08,20240108-01,HN6379,DC01,2.05,1500,18657.0,Final,T,10x10x55,U,-20,62.0,Frágil,90,Carlos,MCH-02,2023-05-19,ASTM E23,0.07,0.534,0.012,0.017,0.009
242,2024-01-08,20240108-02,HN5674,DC06_IF,1.79,1250,19038.0,Inicio,T,10x10x55,U,-20,57.5,Frágil,73,Juan,MCH-02,2023-04-15,ASTM E23,0.002,0.273,0.005,0.013,0.004
243,2024-01-08,20240108-02,HN5674,DC06_IF,1.79,1250,19038.0,Final,L,10x10x55,U,-20,44.3,Mixta,32,María,MCH-01,2023-08-01,ASTM E23,0.002,0.273,0.005,0.013,0.004
244,2024-01-08,20240108-03,HN9610,S235JR,2.64,1000,18716.0,Inicio,L,10x10x55,V,0,152.7,Frágil,29,Ana,MCH-02,2023-09-08,ASTM E23,0.14,0.65,0.136,0.028,0.005
245,2024-01-08,20240108-03,HN9610,S235JR,2.64,1000,18716.0,Final,T,10x10x55,U,0,136.1,Frágil,100,Carlos,MCH-01,2023-08-30,ISO 148-1,0.14,0.65,0.136,0.028,0.005
246,2024-01-08,20240108-04,HN5845,S355MC,5.19,1250,19060.0,Inicio,T,10x10x55,U,-40,100.8,Mixta,41,María,MCH-01,2023-10-14,ISO 148-1,0.099,1.342,0.286,0.003,0.019
247,2024-01-08,20240108-04,HN5845,S355MC,5.19,1250,19060.0,Final,L,10x10x55,U,20,113.3,Frágil,63,Carlos,MCH-03,2023-07-12,ISO 148-1,0.099,1.342,0.286,0.003,0.019
248,2024-01-08,20240108-05,HN6439,S235JR,5.78,1500,21643.0,Inicio,T,10x10x55,V,-40,151.1,Frágil,43,Carlos,MCH-02,2023-12-07,ISO 148-1,0.179,0.379,0.185,0.002,0.032
249,2024-01-08,20240108-05,HN6439,S235JR,5.78,1500,21643.0,Final,L,10x10x55,V,-20,140.5,Mixta,24,Ana,MCH-03,2023-10-03,ISO 148-1,0.179,0.379,0.185,0.002,0.032
250,2024-01-08,20240108-06,HN3460,DP600,2.64,1250,23612.0,Inicio,T,10x10x55,U,-20,78.8,Dúctil,63,Juan,MCH-02,2023-11-15,ISO 148-1,0.116,1.782,0.477,0.003,0.003
251,2024-01-08,20240108-06,HN3460,DP600,2.64,1250,23612.0,Final,T,10x10x55,U,0,105.2,Frágil,41,Ana,MCH-01,2024-01-02,ASTM E23,0.116,1.782,0.477,0.003,0.003
